"acceptedTaxonKey"	"acceptedScientificName"	"Classification"	"Description"	"n_climate"	"n_totaal"	"perc_climate"	"geometry"	"scenario"
5358748	"Trifolium repens"	"Cfb"	"Temperate oceanic climate"	1611118	1985266	0.81153759748064	"c(147.283333, -42.933333)"	"2071-2100_Beck"
5358748	"Trifolium repens"	"Cfa"	"Humid subtropical climate"	83398	1985266	0.0420084764459775	"c(151.18, -33.95)"	"2071-2100_Beck"
5358748	"Trifolium repens"	"Cfb"	"Temperate oceanic climate"	1611118	1985266	0.81153759748064	"c(147.283333, -42.933333)"	"2001-2025-A1FI"
5358748	"Trifolium repens"	"Cfb"	"Temperate oceanic climate"	1611118	1985266	0.81153759748064	"c(147.283333, -42.933333)"	"2026-2050-A1FI"
5358748	"Trifolium repens"	"Cfb"	"Temperate oceanic climate"	1611118	1985266	0.81153759748064	"c(147.283333, -42.933333)"	"2051-2075-A1FI"
5358748	"Trifolium repens"	"Cfa"	"Humid subtropical climate"	83398	1985266	0.0420084764459775	"c(151.18, -33.95)"	"2051-2075-A1FI"
5358748	"Trifolium repens"	"Csa"	"Hot-summer Mediterranean climate"	12654	1985266	0.00637395694078275	"c(138.75, -35)"	"2076-2100-A1FI"
5358748	"Trifolium repens"	"Cfa"	"Humid subtropical climate"	83398	1985266	0.0420084764459775	"c(151.18, -33.95)"	"2076-2100-A1FI"
8324121	"Trifolium pratense"	"Cfb"	"Temperate oceanic climate"	1309608	1649684	0.793853853222799	"c(147.266667, -42.916667)"	"2071-2100_Beck"
8324121	"Trifolium pratense"	"Cfa"	"Humid subtropical climate"	46660	1649684	0.0282842047325427	"c(151.22, -33.87)"	"2071-2100_Beck"
8324121	"Trifolium pratense"	"Cfb"	"Temperate oceanic climate"	1309608	1649684	0.793853853222799	"c(147.266667, -42.916667)"	"2001-2025-A1FI"
8324121	"Trifolium pratense"	"Cfb"	"Temperate oceanic climate"	1309608	1649684	0.793853853222799	"c(147.266667, -42.916667)"	"2026-2050-A1FI"
8324121	"Trifolium pratense"	"Cfb"	"Temperate oceanic climate"	1309608	1649684	0.793853853222799	"c(147.266667, -42.916667)"	"2051-2075-A1FI"
8324121	"Trifolium pratense"	"Cfa"	"Humid subtropical climate"	46660	1649684	0.0282842047325427	"c(151.22, -33.87)"	"2051-2075-A1FI"
8324121	"Trifolium pratense"	"Csa"	"Hot-summer Mediterranean climate"	8172	1649684	0.00495367597673251	"c(138.708321, -34.973725)"	"2076-2100-A1FI"
8324121	"Trifolium pratense"	"Cfa"	"Humid subtropical climate"	46660	1649684	0.0282842047325427	"c(151.22, -33.87)"	"2076-2100-A1FI"
2701311	"Juncus effusus"	"Cfb"	"Temperate oceanic climate"	709449	763085	0.929711631076486	"c(174.816, -37.202)"	"2071-2100_Beck"
2701311	"Juncus effusus"	"Cfa"	"Humid subtropical climate"	5180	763085	0.00678823460033941	"c(-47.29, -23.260278)"	"2071-2100_Beck"
2701311	"Juncus effusus"	"Cfb"	"Temperate oceanic climate"	709449	763085	0.929711631076486	"c(174.816, -37.202)"	"2001-2025-A1FI"
2701311	"Juncus effusus"	"Cfb"	"Temperate oceanic climate"	709449	763085	0.929711631076486	"c(174.816, -37.202)"	"2026-2050-A1FI"
2701311	"Juncus effusus"	"Cfb"	"Temperate oceanic climate"	709449	763085	0.929711631076486	"c(174.816, -37.202)"	"2051-2075-A1FI"
2701311	"Juncus effusus"	"Cfa"	"Humid subtropical climate"	5180	763085	0.00678823460033941	"c(-47.29, -23.260278)"	"2051-2075-A1FI"
2701311	"Juncus effusus"	"Cfa"	"Humid subtropical climate"	5180	763085	0.00678823460033941	"c(-47.29, -23.260278)"	"2076-2100-A1FI"
2701311	"Juncus effusus"	"Csa"	"Hot-summer Mediterranean climate"	964	763085	0.00126329308006316	"c(8.62944, 36.61556)"	"2076-2100-A1FI"
2987999	"Filipendula ulmaria"	"Cfa"	"Humid subtropical climate"	1774	781643	0.00226957831132627	"c(-73.877023, 40.862289)"	"2071-2100_Beck"
2987999	"Filipendula ulmaria"	"Cfb"	"Temperate oceanic climate"	640046	781643	0.818846967221609	"c(-70.09946, 41.283456)"	"2071-2100_Beck"
2987999	"Filipendula ulmaria"	"Cfb"	"Temperate oceanic climate"	640046	781643	0.818846967221609	"c(-70.09946, 41.283456)"	"2001-2025-A1FI"
2987999	"Filipendula ulmaria"	"Cfb"	"Temperate oceanic climate"	640046	781643	0.818846967221609	"c(-70.09946, 41.283456)"	"2026-2050-A1FI"
2987999	"Filipendula ulmaria"	"Cfa"	"Humid subtropical climate"	1774	781643	0.00226957831132627	"c(-73.877023, 40.862289)"	"2051-2075-A1FI"
