year,eea_cell_code,speciesKey,n,min_coord_uncertainty
2017,1kmE4027N3036,2891770,1,707
2017,1kmE4027N3037,2891770,1,10
2017,1kmE4027N3037,5329212,1,49
2017,1kmE4027N3039,2891770,1,25
2017,1kmE4027N3039,8848208,2,49
2017,1kmE4027N3040,3034825,1,1000
2017,1kmE4027N3056,3021850,1,707
2017,1kmE4027N3065,3021850,1,25
2017,1kmE4027N3071,3021850,1,707
2017,1kmE4028N3013,2891770,1,25
2017,1kmE4028N3027,3034825,1,1000
2017,1kmE4028N3036,5389017,1,707
2017,1kmE4028N3037,2891770,2,49
2017,1kmE4028N3039,2891770,1,5
2017,1kmE4028N3049,2889173,1,500
2017,1kmE4028N3052,2891770,1,1000
2017,1kmE4028N3074,3034825,1,1000
2017,1kmE4029N3037,2891770,2,18
2017,1kmE4029N3038,2889173,1,49
2017,1kmE4029N3038,2891770,1,49
2017,1kmE4029N3038,5389029,1,49
2017,1kmE4029N3042,2889173,1,25
2017,1kmE4029N3043,3034825,1,1000
2017,1kmE4029N3051,2889173,4,10
2017,1kmE4029N3054,3034825,1,1000
2017,1kmE4029N3055,3034825,1,1000
2017,1kmE4029N3074,3034825,1,1000
2017,1kmE4029N3122,2889173,1,700
2017,1kmE4029N3122,3189866,1,700
2017,1kmE4029N3123,5329212,1,100
2017,1kmE4030N3037,2889173,2,49
2017,1kmE4030N3037,2891770,3,49
2017,1kmE4030N3037,7889822,1,49
2017,1kmE4030N3050,2889173,1,1000
2017,1kmE4030N3054,5352251,1,25
2017,1kmE4030N3062,2889173,2,10
2017,1kmE4030N3123,2891770,1,700
2017,1kmE4030N3123,5329212,1,25
2017,1kmE4030N3123,5389017,1,700
2017,1kmE4030N3123,7978544,2,25
2017,1kmE4031N3037,2891770,1,49
2017,1kmE4031N3049,5389017,1,500
2017,1kmE4031N3051,5389029,1,707
2017,1kmE4031N3122,3119175,1,700
2017,1kmE4032N3017,3034825,1,1000
2017,1kmE4032N3036,2891770,2,49
2017,1kmE4032N3075,2891770,1,1000
2017,1kmE4033N3063,2889173,1,10
2017,1kmE4033N3064,2889173,1,10
2017,1kmE4033N3079,3021850,2,500
2017,1kmE4033N3080,2891770,1,2828
2017,1kmE4034N3042,3034825,1,1000
2017,1kmE4034N3053,2889173,1,1000
2017,1kmE4034N3079,2891770,3,30
2017,1kmE4035N3038,2891770,1,10
2017,1kmE4035N3061,2891770,1,30
2017,1kmE4035N3075,5389017,1,25
2017,1kmE4035N3076,3021850,1,2828
2017,1kmE4035N3078,2891770,1,5
2017,1kmE4036N3041,2889173,2,10
2017,1kmE4036N3045,3034825,1,1000
2017,1kmE4036N3076,2891770,1,25
2017,1kmE4036N3077,2891770,1,25
2017,1kmE4036N3077,3033865,1,25
2017,1kmE4036N3080,2891770,1,25
2017,1kmE4037N3035,3034825,1,1000
2017,1kmE4037N3041,2889173,5,10
2017,1kmE4037N3077,2891770,1,2828
2017,1kmE4037N3079,2891770,1,2828
2017,1kmE4038N3035,2891770,1,25
2017,1kmE4038N3042,2889173,2,10
2017,1kmE4038N3071,3034825,1,49
2017,1kmE4038N3076,3021850,1,2828
2017,1kmE4038N3078,2891770,2,10
2017,1kmE4038N3079,5352251,1,30
2017,1kmE4039N3042,2889173,1,25
2017,1kmE4039N3043,2889173,2,25
2017,1kmE4039N3044,3034825,1,1000
2017,1kmE4039N3071,3027159,1,1000
2017,1kmE4039N3074,3025617,1,10
2017,1kmE4039N3075,2891770,1,19
2017,1kmE4040N3036,3034825,3,1000
2017,1kmE4040N3037,3034825,1,1000
2017,1kmE4040N3041,3034825,1,1000
2017,1kmE4040N3044,2891770,1,25
2017,1kmE4040N3064,2889173,2,10
2017,1kmE4040N3073,3034825,1,1000
2017,1kmE4041N3042,2891770,1,1000
2017,1kmE4041N3043,5389029,1,1000
2017,1kmE4041N3045,2889173,1,1000
2017,1kmE4041N3045,2891770,1,1000
2017,1kmE4041N3073,3034825,1,1000
2017,1kmE4042N3042,2891770,1,1000
2017,1kmE4042N3074,3034825,1,1000
2017,1kmE4043N3020,2891770,2,1000
2017,1kmE4043N3021,2891770,1,1000
2017,1kmE4043N3045,2891770,1,10
2017,1kmE4043N3046,2891770,1,25
2017,1kmE4043N3050,2889088,1,10
2017,1kmE4044N3010,3190538,1,25
2017,1kmE4044N3045,2891770,2,10
2017,1kmE4044N3045,3034825,2,10
2017,1kmE4044N3046,3034825,1,1000
2017,1kmE4045N3009,5329212,1,1000
2017,1kmE4045N3040,3034825,1,10
2017,1kmE4046N3016,3034825,1,25
2017,1kmE4046N3017,3034825,1,1000
2017,1kmE4046N3020,5389029,1,25
2017,1kmE4046N3048,3021850,1,10
2017,1kmE4046N3070,3034825,1,1000
2017,1kmE4046N3071,3034825,3,1000
2017,1kmE4047N3017,2891770,1,25
2017,1kmE4047N3020,2889173,1,25
2017,1kmE4047N3068,2889173,1,25
2017,1kmE4047N3068,3021496,2,25
2017,1kmE4047N3068,3190653,3,25
2017,1kmE4047N3068,5352251,1,25
2017,1kmE4047N3068,5389017,1,25
2017,1kmE4047N3068,5389029,1,100
2017,1kmE4047N3071,2891770,1,1000
2017,1kmE4047N3071,3034825,1,1000
2017,1kmE4048N3020,5352251,1,25
2017,1kmE4048N3021,3033865,1,25
2017,1kmE4049N3043,2889088,1,25
2017,1kmE4051N3042,3003979,1,10
2017,1kmE4052N3045,2889173,1,10
2017,1kmE4054N3041,2891770,2,10
2017,1kmE4059N3040,5389017,1,10
2017,1kmE4059N3040,5389029,1,25
2017,1kmE4061N3034,3034825,1,1000
2017,1kmE4061N3035,3034825,1,25
2018,1kmE3799N3133,2867614,1,700
2018,1kmE3799N3135,3003979,1,700
2018,1kmE3800N3135,3021850,1,700
2018,1kmE3801N3110,3034825,2,30
2018,1kmE3801N3124,5421039,1,30
2018,1kmE3801N3125,5421039,1,30
2018,1kmE3801N3135,3003979,15,25
2018,1kmE3801N3135,3033865,1,25
2018,1kmE3802N3107,5352251,1,1000
2018,1kmE3802N3132,3003979,2,25
2018,1kmE3802N3134,2889173,1,700
2018,1kmE3802N3134,3003979,2,500
2018,1kmE3802N3134,3021850,2,500
2018,1kmE3802N3134,3033865,4,5
2018,1kmE3802N3134,3039203,2,500
2018,1kmE3802N3134,5389017,1,700
2018,1kmE3802N3135,3003979,2,25
2018,1kmE3802N3135,3034825,1,10
2018,1kmE3802N3136,3003979,2,23
2018,1kmE3803N3106,5352251,1,1000
2018,1kmE3803N3132,2650107,1,25
2018,1kmE3803N3134,2889173,1,500
2018,1kmE3803N3134,5334351,1,700
2018,1kmE3803N3134,5389017,1,500
2018,1kmE3803N3136,3003979,5,10
2018,1kmE3803N3136,5352251,1,10
2018,1kmE3804N3135,3003979,1,25
2018,1kmE3804N3135,3190653,1,15
2018,1kmE3804N3136,3003979,4,25
2018,1kmE3804N3136,3021850,1,10
2018,1kmE3804N3136,5334351,1,25
2018,1kmE3805N3135,2867614,1,700
2018,1kmE3805N3135,3021496,2,500
2018,1kmE3805N3135,3021850,1,500
2018,1kmE3805N3135,3033865,1,100
2018,1kmE3805N3135,3034825,2,500
2018,1kmE3805N3135,5352251,1,700
2018,1kmE3805N3136,3003979,1,10
2018,1kmE3805N3136,5356345,1,25
2018,1kmE3805N3137,3129663,1,25
2018,1kmE3806N3107,3034825,1,25
2018,1kmE3806N3131,2650107,1,700
2018,1kmE3806N3131,2867614,1,700
2018,1kmE3806N3131,5334351,1,700
2018,1kmE3806N3132,3003979,1,700
2018,1kmE3806N3132,5352251,1,700
2018,1kmE3806N3132,5389017,2,500
2018,1kmE3806N3134,3033865,1,500
2018,1kmE3806N3134,3034825,1,25
2018,1kmE3806N3135,2889173,1,700
2018,1kmE3806N3135,3033865,1,700
2018,1kmE3806N3136,3025617,1,700
2018,1kmE3806N3136,3033865,3,25
2018,1kmE3806N3136,3039203,2,5
2018,1kmE3806N3136,3190653,1,500
2018,1kmE3806N3137,3003979,1,500
2018,1kmE3806N3137,3025617,1,500
2018,1kmE3806N3137,3033865,1,500
2018,1kmE3806N3137,3034825,2,500
2018,1kmE3806N3137,3039203,2,25
2018,1kmE3806N3137,3190653,1,700
2018,1kmE3806N3137,5352251,2,500
2018,1kmE3806N3137,5389017,1,500
2018,1kmE3806N3138,3039269,1,1000
2018,1kmE3807N3132,2650107,2,5
2018,1kmE3807N3136,3021850,1,500
2018,1kmE3807N3136,3025617,1,500
2018,1kmE3807N3136,5389017,1,700
2018,1kmE3807N3136,8848208,2,25
2018,1kmE3807N3137,3021850,3,500
2018,1kmE3807N3137,3025617,1,500
2018,1kmE3807N3137,3033865,3,25
2018,1kmE3807N3137,3034825,1,500
2018,1kmE3807N3137,3129663,4,10
2018,1kmE3807N3137,3190653,1,500
2018,1kmE3807N3137,5352251,1,500
2018,1kmE3807N3137,8848208,1,700
2018,1kmE3807N3138,3003979,2,10
2018,1kmE3807N3138,3033865,3,25
2018,1kmE3807N3138,5334351,1,10
2018,1kmE3808N3118,2867631,4,25
2018,1kmE3808N3119,5329212,1,700
2018,1kmE3808N3120,2889173,1,700
2018,1kmE3808N3132,3129663,2,10
2018,1kmE3808N3132,5334351,1,100
2018,1kmE3808N3133,2889173,1,1000
2018,1kmE3808N3134,2889173,1,500
2018,1kmE3808N3135,3033865,1,500
2018,1kmE3808N3137,3003979,4,25
2018,1kmE3808N3137,3033865,1,25
2018,1kmE3808N3137,3129663,1,25
2018,1kmE3808N3137,5334351,1,10
2018,1kmE3808N3138,3021850,1,10
2018,1kmE3808N3138,3033865,2,10
2018,1kmE3808N3138,3039269,1,999
2018,1kmE3809N3107,5361785,1,1000
2018,1kmE3809N3118,2867631,2,25
2018,1kmE3809N3118,5329212,1,25
2018,1kmE3809N3131,2889173,1,1000
2018,1kmE3809N3135,3003979,1,500
2018,1kmE3809N3137,3003979,3,25
2018,1kmE3809N3137,3033865,1,25
2018,1kmE3809N3138,3003979,1,25
2018,1kmE3809N3139,2891770,1,500
2018,1kmE3809N3139,3003979,1,23
2018,1kmE3809N3139,5389017,1,500
2018,1kmE3810N3099,2889173,1,700
2018,1kmE3810N3099,3021496,1,700
2018,1kmE3810N3099,3021850,1,25
2018,1kmE3810N3108,2891770,1,30
2018,1kmE3810N3108,3034825,1,30
2018,1kmE3810N3118,5329212,1,700
2018,1kmE3810N3128,2889173,1,1000
2018,1kmE3810N3129,3033865,1,700
2018,1kmE3810N3132,2650107,1,700
2018,1kmE3810N3132,2867631,1,700
2018,1kmE3810N3135,3003979,1,100
2018,1kmE3810N3135,3025617,1,10
2018,1kmE3810N3135,3039269,1,10
2018,1kmE3810N3135,5352251,1,100
2018,1kmE3810N3136,2865448,2,500
2018,1kmE3810N3136,3003979,1,500
2018,1kmE3810N3136,5329212,2,500
2018,1kmE3810N3136,5352251,1,700
2018,1kmE3810N3137,3003979,1,25
2018,1kmE3810N3137,3034825,2,500
2018,1kmE3810N3138,3003979,4,10
2018,1kmE3810N3138,3021850,1,500
2018,1kmE3810N3138,3033865,2,500
2018,1kmE3810N3138,3039269,1,25
2018,1kmE3810N3138,5352251,1,500
2018,1kmE3810N3138,5389017,1,25
2018,1kmE3810N3139,3003979,1,25
2018,1kmE3810N3139,3025617,1,25
2018,1kmE3810N3139,3033865,1,10
2018,1kmE3810N3139,3039269,1,700
2018,1kmE3810N3139,3129663,3,25
2018,1kmE3810N3139,3190653,1,500
2018,1kmE3810N3139,5352251,1,500
2018,1kmE3810N3140,3003979,1,1000
2018,1kmE3811N3099,2889173,1,25
2018,1kmE3811N3099,3021850,1,700
2018,1kmE3811N3100,3021496,1,25
2018,1kmE3811N3100,3034825,1,25
2018,1kmE3811N3100,5352251,1,10
2018,1kmE3811N3118,3034825,1,25
2018,1kmE3811N3118,5329212,1,25
2018,1kmE3811N3133,2650107,1,25
2018,1kmE3811N3133,2867631,1,25
2018,1kmE3811N3138,2889173,1,500
2018,1kmE3811N3138,3033865,1,500
2018,1kmE3811N3138,3039269,1,500
2018,1kmE3811N3138,5334351,1,500
2018,1kmE3811N3138,5389017,1,700
2018,1kmE3811N3139,2891770,1,500
2018,1kmE3811N3139,3003979,1,500
2018,1kmE3811N3139,3021850,1,500
2018,1kmE3811N3139,3033865,1,25
2018,1kmE3811N3139,3034825,1,500
2018,1kmE3811N3140,3003979,1,65
2018,1kmE3812N3109,3034825,1,30
2018,1kmE3812N3118,2867631,3,25
2018,1kmE3812N3118,3034825,1,700
2018,1kmE3812N3118,5329212,2,25
2018,1kmE3812N3140,3003979,1,1000
2018,1kmE3813N3117,2867631,1,700
2018,1kmE3813N3117,5329212,1,700
2018,1kmE3813N3118,2867631,13,25
2018,1kmE3813N3118,5329212,8,25
2018,1kmE3813N3119,2867631,2,700
2018,1kmE3813N3122,2889173,1,700
2018,1kmE3813N3140,2703041,1,10
2018,1kmE3813N3140,3129663,7,25
2018,1kmE3814N3118,2867614,2,25
2018,1kmE3814N3118,2867631,2,25
2018,1kmE3814N3118,5329212,1,25
2018,1kmE3814N3119,2867614,1,700
2018,1kmE3814N3119,3003979,1,700
2018,1kmE3814N3119,3039203,1,700
2018,1kmE3814N3127,5352251,1,25
2018,1kmE3814N3137,2996525,1,10
2018,1kmE3814N3140,2889173,1,25
2018,1kmE3814N3140,3129663,1,25
2018,1kmE3814N3141,3003979,2,10
2018,1kmE3815N3117,2867631,7,25
2018,1kmE3815N3117,5329212,2,25
2018,1kmE3815N3118,2891770,1,30
2018,1kmE3815N3118,5329212,2,25
2018,1kmE3815N3119,2867631,1,25
2018,1kmE3815N3119,5329212,1,25
2018,1kmE3815N3119,5389017,1,700
2018,1kmE3815N3120,2867614,1,700
2018,1kmE3815N3120,2867631,2,700
2018,1kmE3815N3126,2650107,1,25
2018,1kmE3815N3126,2867631,1,5
2018,1kmE3815N3136,3039209,1,1000
2018,1kmE3815N3140,3025617,1,25
2018,1kmE3815N3140,5352251,1,25
2018,1kmE3815N3141,3003979,2,19
2018,1kmE3815N3141,3129663,2,25
2018,1kmE3816N3106,3190538,1,10
2018,1kmE3816N3112,2891770,1,30
2018,1kmE3816N3117,2867631,2,25
2018,1kmE3816N3119,2867614,1,25
2018,1kmE3816N3119,2867631,3,25
2018,1kmE3816N3119,3189866,1,700
2018,1kmE3816N3119,5329212,1,25
2018,1kmE3816N3120,2867614,3,25
2018,1kmE3816N3120,2867631,5,25
2018,1kmE3816N3120,3189866,2,25
2018,1kmE3816N3120,5329212,3,25
2018,1kmE3816N3121,2867631,1,700
2018,1kmE3816N3121,3189866,2,25
2018,1kmE3817N3119,2867614,1,700
2018,1kmE3817N3119,2867631,4,25
2018,1kmE3817N3119,3189866,1,25
2018,1kmE3817N3120,3189866,1,700
2018,1kmE3817N3120,5329212,1,700
2018,1kmE3817N3121,3189866,1,700
2018,1kmE3817N3143,3003979,2,25
2018,1kmE3818N3106,2865565,1,700
2018,1kmE3818N3106,2867614,1,700
2018,1kmE3818N3106,5352251,1,700
2018,1kmE3818N3108,3025617,1,700
2018,1kmE3818N3109,3033865,1,700
2018,1kmE3818N3114,2891770,1,30
2018,1kmE3818N3122,2867631,1,700
2018,1kmE3818N3143,3003979,2,25
2018,1kmE3819N3111,2867614,1,700
2018,1kmE3819N3112,5352251,1,700
2018,1kmE3819N3121,5421039,6,30
2018,1kmE3819N3122,2867631,1,25
2018,1kmE3819N3122,2889173,1,30
2018,1kmE3819N3122,5421039,2,30
2018,1kmE3820N3091,2889173,1,25
2018,1kmE3820N3091,5352251,1,25
2018,1kmE3820N3105,2889173,1,25
2018,1kmE3820N3105,3034825,1,25
2018,1kmE3820N3105,5352251,2,25
2018,1kmE3820N3105,5421039,4,30
2018,1kmE3820N3106,2889173,1,25
2018,1kmE3820N3106,5421039,2,30
2018,1kmE3820N3108,2889173,1,25
2018,1kmE3820N3109,2889173,1,25
2018,1kmE3820N3116,2891770,1,30
2018,1kmE3820N3121,3027159,2,10
2018,1kmE3820N3121,5421039,1,30
2018,1kmE3820N3122,5421039,1,25
2018,1kmE3820N3144,3003979,2,16
2018,1kmE3821N3091,2889173,1,25
2018,1kmE3821N3101,5352251,1,700
2018,1kmE3821N3102,3189866,1,25
2018,1kmE3821N3102,5352251,3,25
2018,1kmE3821N3103,5352251,1,700
2018,1kmE3821N3105,5421039,26,30
2018,1kmE3821N3105,7978544,1,30
2018,1kmE3821N3106,5421039,1,30
2018,1kmE3821N3145,3003979,2,10
2018,1kmE3822N3101,3034825,1,700
2018,1kmE3822N3101,5352251,4,25
2018,1kmE3822N3102,3189866,1,700
2018,1kmE3822N3103,5389017,1,25
2018,1kmE3822N3104,2889173,1,25
2018,1kmE3822N3104,2891770,1,25
2018,1kmE3822N3145,3003979,5,12
2018,1kmE3822N3146,3039269,2,500
2018,1kmE3823N3093,2891774,1,10
2018,1kmE3823N3101,3021496,2,25
2018,1kmE3823N3101,3034825,1,25
2018,1kmE3823N3101,5352251,1,25
2018,1kmE3823N3102,3021850,1,700
2018,1kmE3823N3103,3021850,5,25
2018,1kmE3823N3131,5361785,1,10
2018,1kmE3823N3145,5356345,1,500
2018,1kmE3823N3145,5389017,1,700
2018,1kmE3823N3146,2889173,1,700
2018,1kmE3823N3146,3119175,1,700
2018,1kmE3823N3146,5356345,1,700
2018,1kmE3823N3146,5389017,1,500
2018,1kmE3824N3102,2889173,3,25
2018,1kmE3824N3102,3021850,4,25
2018,1kmE3824N3146,3034825,2,25
2018,1kmE3824N3146,5352251,1,10
2018,1kmE3825N3098,2889173,1,700
2018,1kmE3825N3145,5352251,1,10
2018,1kmE3825N3146,3039269,1,10
2018,1kmE3825N3147,3129663,1,25
2018,1kmE3826N3104,3021850,1,25
2018,1kmE3826N3139,3034825,1,25
2018,1kmE3827N3105,3021496,1,10
2018,1kmE3827N3117,2891770,1,13
2018,1kmE3827N3119,3021496,2,10
2018,1kmE3827N3125,2891770,1,30
2018,1kmE3827N3128,2891770,1,25
2018,1kmE3827N3141,3039209,1,15
2018,1kmE3827N3142,3189866,1,100
2018,1kmE3827N3146,3190653,1,10
2018,1kmE3827N3147,5352251,1,25
2018,1kmE3828N3103,3033865,1,10
2018,1kmE3828N3105,3021850,1,25
2018,1kmE3828N3146,2889173,10,10
2018,1kmE3828N3146,3003979,1,25
2018,1kmE3828N3148,2889173,1,700
2018,1kmE3828N3148,3003979,2,25
2018,1kmE3828N3148,3039269,1,500
2018,1kmE3828N3148,5334351,2,25
2018,1kmE3828N3148,5352251,1,700
2018,1kmE3828N3148,5389017,1,700
2018,1kmE3828N3149,3003979,2,25
2018,1kmE3828N3149,3039269,2,25
2018,1kmE3828N3149,3129663,1,25
2018,1kmE3828N3149,5334351,1,10
2018,1kmE3829N3096,7978544,5,30
2018,1kmE3829N3097,3021496,2,25
2018,1kmE3829N3104,3021850,1,25
2018,1kmE3829N3121,2889173,1,10
2018,1kmE3829N3146,5421039,1,30
2018,1kmE3829N3147,3003979,1,25
2018,1kmE3829N3147,3190538,1,10
2018,1kmE3829N3148,2889173,2,25
2018,1kmE3829N3148,3003979,1,500
2018,1kmE3829N3148,3033865,3,500
2018,1kmE3829N3148,5334351,1,500
2018,1kmE3829N3148,5352251,1,500
2018,1kmE3829N3148,5389017,1,500
2018,1kmE3829N3149,3003979,1,700
2018,1kmE3829N3149,3039269,3,25
2018,1kmE3830N3096,7978544,1,30
2018,1kmE3830N3124,3034825,1,10
2018,1kmE3830N3136,5389017,1,700
2018,1kmE3830N3137,2889173,1,700
2018,1kmE3830N3144,3039203,1,100
2018,1kmE3830N3144,5389017,1,25
2018,1kmE3830N3146,3027159,1,10
2018,1kmE3830N3148,3003979,1,10
2018,1kmE3830N3149,3003979,1,25
2018,1kmE3830N3150,3003979,1,25
2018,1kmE3830N3150,3039269,1,10
2018,1kmE3830N3150,3172348,1,10
2018,1kmE3830N3150,3189866,1,10
2018,1kmE3831N3124,2891770,1,30
2018,1kmE3831N3124,3034825,1,30
2018,1kmE3831N3133,2891770,1,25
2018,1kmE3831N3136,2891770,2,25
2018,1kmE3831N3136,3189866,1,700
2018,1kmE3831N3137,3033865,1,700
2018,1kmE3831N3137,3189866,1,25
2018,1kmE3831N3137,5389017,1,500
2018,1kmE3831N3143,2867614,2,700
2018,1kmE3831N3143,5352251,2,500
2018,1kmE3831N3144,2891770,3,25
2018,1kmE3831N3144,5329212,2,25
2018,1kmE3831N3144,5421039,4,10
2018,1kmE3831N3148,3039203,1,10
2018,1kmE3831N3150,3003979,3,25
2018,1kmE3831N3151,2867614,1,700
2018,1kmE3831N3151,3039269,1,500
2018,1kmE3832N3136,2891770,2,25
2018,1kmE3832N3144,3119181,1,700
2018,1kmE3832N3144,5329212,1,700
2018,1kmE3832N3145,2889173,1,30
2018,1kmE3832N3150,2889173,1,700
2018,1kmE3832N3150,3003979,2,10
2018,1kmE3832N3150,3021850,2,25
2018,1kmE3832N3151,2867614,1,500
2018,1kmE3832N3151,2889173,1,500
2018,1kmE3832N3151,3003979,1,500
2018,1kmE3832N3151,3021850,2,25
2018,1kmE3832N3151,3039269,1,700
2018,1kmE3833N3096,7978544,1,30
2018,1kmE3833N3135,2889173,1,700
2018,1kmE3833N3151,3003979,3,25
2018,1kmE3833N3151,3021850,1,25
2018,1kmE3833N3151,3039269,2,25
2018,1kmE3833N3151,3129663,5,25
2018,1kmE3834N3096,7978544,2,30
2018,1kmE3834N3097,7978544,2,30
2018,1kmE3834N3112,3129663,1,10
2018,1kmE3834N3118,5352251,1,1000
2018,1kmE3834N3124,3034825,2,10
2018,1kmE3834N3124,5361785,1,25
2018,1kmE3834N3134,5352251,1,700
2018,1kmE3834N3144,3034825,1,30
2018,1kmE3834N3151,3033865,1,10
2018,1kmE3834N3151,3129663,2,25
2018,1kmE3834N3151,5352251,1,25
2018,1kmE3834N3152,3003979,2,10
2018,1kmE3834N3153,3003979,1,1000
2018,1kmE3835N3097,2891774,1,25
2018,1kmE3835N3097,7978544,1,10
2018,1kmE3835N3104,3021496,1,1000
2018,1kmE3835N3104,5356345,1,10
2018,1kmE3835N3105,2891770,1,999
2018,1kmE3835N3105,3021496,1,1000
2018,1kmE3835N3106,2889173,1,700
2018,1kmE3835N3130,3034825,3,10
2018,1kmE3835N3145,2867614,2,25
2018,1kmE3835N3151,3003979,1,1000
2018,1kmE3835N3152,3003979,3,5
2018,1kmE3835N3152,5334351,1,25
2018,1kmE3836N3101,3033865,1,10
2018,1kmE3836N3102,7978544,1,700
2018,1kmE3836N3104,3021496,1,1000
2018,1kmE3836N3107,5334351,1,10
2018,1kmE3836N3115,3119175,1,700
2018,1kmE3836N3139,3021850,1,700
2018,1kmE3836N3152,3003979,1,1000
2018,1kmE3837N3101,3021850,1,700
2018,1kmE3837N3139,2889173,1,700
2018,1kmE3837N3139,3021850,1,500
2018,1kmE3837N3139,3119175,1,700
2018,1kmE3837N3139,3190538,2,25
2018,1kmE3837N3139,5352251,1,500
2018,1kmE3837N3140,4038485,1,700
2018,1kmE3837N3140,5352251,1,700
2018,1kmE3837N3140,5389017,1,700
2018,1kmE3837N3149,5329212,1,700
2018,1kmE3837N3153,3003979,5,6
2018,1kmE3837N3153,3021850,1,700
2018,1kmE3837N3153,3039269,3,5
2018,1kmE3837N3153,3189866,3,8
2018,1kmE3837N3153,5352251,2,700
2018,1kmE3837N3154,3003979,1,999
2018,1kmE3837N3154,3039269,1,700
2018,1kmE3838N3098,3034825,1,100
2018,1kmE3838N3112,3021496,1,10
2018,1kmE3838N3115,3021496,1,10
2018,1kmE3838N3115,3190653,1,10
2018,1kmE3838N3116,3003979,1,1000
2018,1kmE3838N3128,2889173,1,500
2018,1kmE3838N3128,3003979,1,500
2018,1kmE3838N3128,3021496,1,500
2018,1kmE3838N3128,3021850,1,500
2018,1kmE3838N3128,3033865,1,500
2018,1kmE3838N3128,3039209,2,25
2018,1kmE3838N3128,5389017,1,25
2018,1kmE3838N3129,3039209,2,25
2018,1kmE3838N3129,5334351,1,25
2018,1kmE3838N3130,5352251,1,700
2018,1kmE3838N3131,3021850,1,700
2018,1kmE3838N3131,5352251,1,700
2018,1kmE3838N3137,2867614,1,500
2018,1kmE3838N3153,3003979,1,700
2018,1kmE3838N3153,3189866,1,700
2018,1kmE3838N3154,3003979,2,25
2018,1kmE3838N3154,3021850,1,700
2018,1kmE3839N3098,3034825,1,30
2018,1kmE3839N3098,7978544,1,30
2018,1kmE3839N3103,3034825,3,30
2018,1kmE3839N3112,3021496,2,10
2018,1kmE3839N3116,5389017,1,700
2018,1kmE3839N3117,3021850,1,700
2018,1kmE3839N3117,5352251,1,700
2018,1kmE3839N3117,7978544,4,30
2018,1kmE3839N3128,5352251,1,500
2018,1kmE3839N3137,3021850,1,500
2018,1kmE3839N3137,3190538,2,500
2018,1kmE3839N3137,5389017,1,500
2018,1kmE3839N3138,2867614,1,500
2018,1kmE3839N3138,5389017,1,500
2018,1kmE3839N3154,3039269,1,25
2018,1kmE3840N3098,3034825,2,10
2018,1kmE3840N3103,3034825,5,30
2018,1kmE3840N3111,5352251,2,3
2018,1kmE3840N3118,5389017,1,10
2018,1kmE3841N3098,3034825,2,30
2018,1kmE3841N3098,7978544,1,30
2018,1kmE3841N3103,3033865,1,25
2018,1kmE3841N3128,3021850,1,700
2018,1kmE3841N3129,2867614,1,700
2018,1kmE3841N3129,3021850,2,5
2018,1kmE3841N3129,5352251,1,700
2018,1kmE3841N3133,3021850,1,10
2018,1kmE3841N3133,3190538,1,10
2018,1kmE3841N3155,3039203,1,25
2018,1kmE3841N3156,3039203,1,700
2018,1kmE3842N3093,2867614,2,10
2018,1kmE3842N3093,2996525,1,420
2018,1kmE3842N3093,3039203,1,10
2018,1kmE3842N3093,3190538,1,420
2018,1kmE3842N3093,5352251,2,10
2018,1kmE3842N3093,5389017,1,10
2018,1kmE3842N3093,5389029,1,10
2018,1kmE3842N3094,2889173,1,281
2018,1kmE3842N3094,2996525,1,281
2018,1kmE3842N3094,3021496,1,281
2018,1kmE3842N3094,3034825,1,281
2018,1kmE3842N3094,3189866,1,281
2018,1kmE3842N3094,5389017,1,281
2018,1kmE3842N3097,3025617,1,25
2018,1kmE3842N3099,2889173,1,23
2018,1kmE3842N3099,3034825,1,30
2018,1kmE3842N3099,7978544,1,30
2018,1kmE3842N3103,3034825,1,30
2018,1kmE3842N3114,2891770,1,25
2018,1kmE3842N3114,3034825,1,25
2018,1kmE3842N3114,5389017,1,10
2018,1kmE3842N3115,2891770,3,10
2018,1kmE3842N3115,3034825,3,10
2018,1kmE3842N3120,3039209,1,1000
2018,1kmE3842N3140,3021850,1,25
2018,1kmE3842N3144,2889173,1,30
2018,1kmE3842N3146,2650107,1,25
2018,1kmE3843N3091,2889173,1,25
2018,1kmE3843N3091,5352251,1,49
2018,1kmE3843N3093,5352251,1,420
2018,1kmE3843N3094,2889173,1,281
2018,1kmE3843N3094,3021850,1,281
2018,1kmE3843N3094,3025617,1,281
2018,1kmE3843N3094,5352251,1,281
2018,1kmE3843N3097,3021496,1,10
2018,1kmE3843N3097,3129663,1,10
2018,1kmE3843N3099,7978544,4,30
2018,1kmE3843N3100,3021496,1,1000
2018,1kmE3843N3132,2889173,1,100
2018,1kmE3843N3133,2889173,1,13
2018,1kmE3843N3134,3021496,1,10
2018,1kmE3843N3136,2891770,1,1000
2018,1kmE3843N3137,5361785,1,1000
2018,1kmE3843N3140,3021850,1,700
2018,1kmE3843N3142,3021496,1,100
2018,1kmE3844N3089,3021496,1,14
2018,1kmE3844N3101,3021850,1,25
2018,1kmE3844N3133,2889173,1,100
2018,1kmE3844N3133,3021850,1,100
2018,1kmE3844N3136,2891770,1,10
2018,1kmE3844N3144,3034825,2,30
2018,1kmE3844N3156,3003979,1,24
2018,1kmE3844N3156,3039269,1,100
2018,1kmE3844N3157,2889173,1,700
2018,1kmE3844N3157,3003979,1,700
